projectId,bugId,mutantId,classifier,probEq,probTr,probDm,isEq,isTr,isDm
Math,10,1030,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1031,rf,0.9300813434991946,0.011998050298220465,0.011078477868370044,1,0,0
Math,10,1032,rf,0.08384506525297813,0.45496908111508155,0.10847151505266217,0,1,0
Math,10,1033,rf,0.03228897357173546,0.10087292878126242,0.18251573481237177,0,1,0
Math,10,1034,rf,0.06582927630669061,0.05476505737453937,0.18386837815526794,0,0,0
Math,10,1035,rf,0.038636077065996796,0.14829826793243722,0.18024168079459627,0,1,0
Math,10,1036,rf,0.04428740595134078,0.04398268786697126,0.17559652383071175,0,0,0
Math,10,1037,rf,0.01907480126736495,0.5758433415113848,0.1093915160240824,0,1,0
Math,10,1038,rf,0.011926936049488452,0.02043999079980697,0.0845443952014865,0,0,0
Math,10,1039,rf,0.011926936049488452,0.019981324596983322,0.08851264916974047,0,0,0
Math,10,104,rf,0.024590014305882438,0.0015873015873015873,0.1226080080094924,0,0,0
Math,10,1040,rf,0.04394445741109457,0.019981324596983322,0.08761843957464877,0,1,0
Math,10,1041,rf,0.014761629203730479,0.019981324596983322,0.0845443952014865,0,0,0
Math,10,1042,rf,0.011926936049488452,0.02043999079980697,0.0845443952014865,0,0,1
Math,10,1043,rf,0.011926936049488452,0.019981324596983322,0.08851264916974047,0,0,1
Math,10,1044,rf,0.04394445741109457,0.019981324596983322,0.08761843957464877,0,1,1
Math,10,1045,rf,0.014761629203730479,0.019981324596983322,0.0845443952014865,0,0,1
Math,10,1046,rf,0.011926936049488452,0.02043999079980697,0.0845443952014865,0,0,1
Math,10,1047,rf,0.011926936049488452,0.019981324596983322,0.08851264916974047,0,0,1
Math,10,1048,rf,0.04394445741109457,0.019981324596983322,0.08761843957464877,0,1,1
Math,10,1049,rf,0.014761629203730479,0.019981324596983322,0.0845443952014865,0,0,1
Math,10,105,rf,0.0,0.09140497469015124,0.05154574859750463,0,0,0
Math,10,1050,rf,0.06235047998326235,0.12253050156240304,0.11317400845899266,0,0,1
Math,10,1051,rf,0.13022244236067848,0.08656851210616458,0.07372225412694286,0,0,1
Math,10,1052,rf,0.12252443846882123,0.11127651027664665,0.07334830797455408,0,0,1
Math,10,1053,rf,0.061243165068360396,0.11446823874651248,0.13415558326424323,0,0,1
Math,10,1054,rf,0.0014619883040935672,0.29579784266410236,0.07598956310576047,0,0,1
Math,10,1055,rf,0.0004896200548374462,0.37101620848631606,0.14370636720416463,0,0,1
Math,10,1056,rf,0.0004896200548374462,0.3498019596629162,0.11191515784500143,0,0,1
Math,10,1057,rf,0.0004896200548374462,0.36742179672602504,0.021284511196800263,0,0,1
Math,10,1058,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,1059,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,106,rf,0.13533956538559072,0.08524886001865367,0.05259990704688443,0,0,0
Math,10,1060,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1061,rf,0.13412768969831246,0.16137067405385333,0.2015211505835694,0,1,0
Math,10,1062,rf,0.20788214176855802,0.05588363928014592,0.2167755431752556,0,1,0
Math,10,1063,rf,0.10531386441362617,0.2728713507805771,0.21376187248572193,0,1,0
Math,10,1064,rf,0.19446861913817723,0.06401828408605835,0.19982900669879583,0,1,0
Math,10,1065,rf,0.08653890591933566,0.02368358036246855,0.10340501555672729,0,0,0
Math,10,1066,rf,0.030878783928797462,0.026224005552408135,0.1067744124515898,0,0,0
Math,10,1067,rf,0.058328624235884266,0.02465523115555869,0.08260885479570512,0,0,0
Math,10,1068,rf,0.021697848681524447,0.030694953398086547,0.07549225630019851,0,0,0
Math,10,1069,rf,0.08672035967950355,0.006120592517651341,0.05239363927125246,0,0,0
Math,10,107,rf,0.008156966490299823,0.08773133620050244,0.04171633968174207,0,0,0
Math,10,1070,rf,0.23894278889912243,0.24553742917400345,0.19289765839874307,0,0,0
Math,10,1071,rf,0.23894278889912243,0.24553742917400345,0.19289765839874307,0,0,0
Math,10,1072,rf,0.22336980492679862,0.042321114694715306,0.0911506325659876,1,0,0
Math,10,1073,rf,0.0558480047337678,0.042603098481265304,0.08755202927226234,0,0,0
Math,10,1074,rf,0.06146080529293563,0.04903581772327599,0.07059398731422038,0,0,0
Math,10,1075,rf,0.10735220808344312,0.036831092709259536,0.15123115029593584,0,0,0
Math,10,1076,rf,0.4783126463451521,0.03637447170469332,0.12896928354412654,0,0,0
Math,10,1077,rf,0.10066454093091902,0.03758755006268877,0.16917801871662985,0,0,0
Math,10,1078,rf,0.09798360847736805,0.03726808261993366,0.07393312784848288,0,1,0
Math,10,1079,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,108,rf,0.003446115288220551,0.10156086937066244,0.02213868368976769,0,0,0
Math,10,1080,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,1081,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,0,0
Math,10,1082,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1083,rf,0.12097655295476623,0.0436741616301827,0.1813457203352269,0,0,0
Math,10,1084,rf,0.08520757832144431,0.0,0.17044970162822357,0,0,0
Math,10,1085,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,0,0
Math,10,1086,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1087,rf,0.0,0.09140497469015124,0.05154574859750463,0,0,0
Math,10,1088,rf,0.13533956538559072,0.08524886001865367,0.05259990704688443,0,0,0
Math,10,1089,rf,0.008156966490299823,0.08773133620050244,0.04171633968174207,0,0,0
Math,10,109,rf,0.0014619883040935672,0.0874196525626399,0.025706084642441115,0,0,0
Math,10,1090,rf,0.003446115288220551,0.10156086937066244,0.02213868368976769,0,0,0
Math,10,1091,rf,0.0014619883040935672,0.0874196525626399,0.025706084642441115,0,0,0
Math,10,1092,rf,0.0060420997920997924,0.07807641688683736,0.03404743746674567,0,0,0
Math,10,1093,rf,0.0,0.08167628073702687,0.0493137048703075,0,1,0
Math,10,1094,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,1095,rf,0.13804651968989326,0.12031214441693325,0.12687809632739205,0,0,1
Math,10,1096,rf,0.08664382355349008,0.10130238433618984,0.10926491399977661,0,0,0
Math,10,1097,rf,0.08999307540983202,0.07453612531467159,0.10628233409108293,0,0,0
Math,10,1098,rf,0.08455068683568304,0.09538777810454341,0.11233064434726761,0,0,0
Math,10,1099,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,11,rf,0.247346307899402,0.052536536200000324,0.1738172020506763,0,0,0
Math,10,110,rf,0.0060420997920997924,0.07807641688683736,0.03404743746674567,0,0,0
Math,10,1100,rf,0.12069769679312808,0.05345854117389819,0.2850408182749723,0,0,0
Math,10,1101,rf,0.29306504699342784,0.0974213387715805,0.22412223936105502,0,0,1
Math,10,1102,rf,0.29306504699342784,0.0974213387715805,0.22412223936105502,0,0,0
Math,10,1103,rf,0.029066534899930614,0.09643605990625166,0.04827263500137015,0,0,0
Math,10,1104,rf,0.12109727630050084,0.010065243911280318,0.17589089936991195,0,0,0
Math,10,1105,rf,0.3585478769166396,0.006936031988443159,0.15475076473875995,0,0,0
Math,10,1106,rf,0.02815473235317725,0.10182169793532048,0.09023612851837719,0,0,0
Math,10,1107,rf,0.08614346533454596,0.105830080897716,0.1199697344905537,0,0,0
Math,10,1108,rf,0.28214952476112276,0.022243658586498197,0.34727409620730243,1,0,0
Math,10,1109,rf,0.030859863880575752,0.10070170165036939,0.09024570287214682,0,0,0
Math,10,111,rf,0.0,0.08167628073702687,0.0493137048703075,0,0,0
Math,10,1110,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,1
Math,10,1111,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,1
Math,10,1112,rf,0.12441845317041506,0.09510383861194951,0.20298339003226462,0,0,0
Math,10,1113,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,0,1
Math,10,1114,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,1115,rf,0.15719644164493926,0.034631544678051504,0.025368163442910676,0,0,1
Math,10,1116,rf,0.16502852184544048,0.027434063796360098,0.025368163442910676,0,0,1
Math,10,1117,rf,0.15521231466081228,0.050242290892246,0.02726291533766257,0,1,1
Math,10,1118,rf,0.1618608805199044,0.03170756806986438,0.03572852380327104,0,0,1
Math,10,1119,rf,0.04442823361167763,0.23569319155415444,0.053962529837875695,0,1,1
Math,10,112,rf,0.1472215665658619,0.0015873015873015873,0.1021915751812844,0,0,0
Math,10,1120,rf,0.04697627037024071,0.23067182403278685,0.061731173659760254,0,1,1
Math,10,1121,rf,0.04554522361755653,0.24164557250653537,0.05446621639480299,0,1,1
Math,10,1122,rf,0.04909267248664281,0.23067182403278685,0.061731173659760254,0,1,1
Math,10,1123,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,0,1
Math,10,1124,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,0,1
Math,10,1125,rf,0.1331656797049166,0.06642068853392627,0.17522039954654486,1,0,0
Math,10,1126,rf,0.2121785196284763,0.1158302710613319,0.2621839631391388,1,0,0
Math,10,1127,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1128,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1129,rf,0.13412768969831246,0.16137067405385333,0.2015211505835694,0,1,0
Math,10,113,rf,0.021417081271838296,0.0,0.12230210765826138,0,0,0
Math,10,1130,rf,0.20788214176855802,0.05588363928014592,0.2167755431752556,0,1,0
Math,10,1131,rf,0.10531386441362617,0.2728713507805771,0.21376187248572193,0,1,0
Math,10,1132,rf,0.19446861913817723,0.06401828408605835,0.19982900669879583,0,1,0
Math,10,1133,rf,0.29306504699342784,0.0974213387715805,0.22412223936105502,1,0,0
Math,10,1134,rf,0.29306504699342784,0.0974213387715805,0.22412223936105502,1,0,0
Math,10,1135,rf,0.2758068975867263,0.002782780724203891,0.19322979160893525,0,0,0
Math,10,1136,rf,0.030269897938084503,0.02277821479237302,0.1535877661514803,0,0,0
Math,10,1137,rf,0.03922710089804263,0.02334875343830767,0.13527938732530034,0,0,0
Math,10,1138,rf,0.13393285678025027,0.02540312035169136,0.18571663256333873,0,0,1
Math,10,1139,rf,0.6400267278984906,0.015216115351224142,0.2237127129197842,1,0,0
Math,10,114,rf,0.02357991329578143,0.0008680555555555555,0.10471907054865968,0,0,0
Math,10,1140,rf,0.17091315389184,0.01783468730042263,0.18942305213186655,0,0,1
Math,10,1141,rf,0.22017756843867603,0.012926772346519353,0.19538944062386118,0,0,0
Math,10,1142,rf,0.06274627809385536,0.2570176381502685,0.146732156074701,0,0,0
Math,10,1143,rf,0.1472215665658619,0.0015873015873015873,0.1021915751812844,0,0,0
Math,10,1144,rf,0.021417081271838296,0.0,0.12230210765826138,0,0,0
Math,10,1145,rf,0.02357991329578143,0.0008680555555555555,0.10471907054865968,0,0,0
Math,10,1146,rf,0.024590014305882438,0.0015873015873015873,0.1226080080094924,0,0,0
Math,10,1147,rf,0.08672035967950355,0.006120592517651341,0.05239363927125246,0,0,0
Math,10,1148,rf,0.23894278889912243,0.24553742917400345,0.19289765839874307,0,0,0
Math,10,1149,rf,0.23894278889912243,0.24553742917400345,0.19289765839874307,0,0,0
Math,10,115,rf,0.024590014305882438,0.0015873015873015873,0.1226080080094924,0,0,0
Math,10,1150,rf,0.22336980492679862,0.042321114694715306,0.0911506325659876,1,0,0
Math,10,1151,rf,0.0558480047337678,0.042603098481265304,0.08755202927226234,0,0,0
Math,10,1152,rf,0.06146080529293563,0.04903581772327599,0.07059398731422038,0,0,0
Math,10,1153,rf,0.10735220808344312,0.036831092709259536,0.15123115029593584,0,0,0
Math,10,1154,rf,0.4783126463451521,0.03637447170469332,0.12896928354412654,0,0,0
Math,10,1155,rf,0.10066454093091902,0.03758755006268877,0.16917801871662985,0,0,0
Math,10,1156,rf,0.09798360847736805,0.03726808261993366,0.07393312784848288,0,1,0
Math,10,1157,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,1158,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,1159,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,0,0
Math,10,116,rf,0.04967353391282926,0.043525245201031855,0.16056812199144083,0,0,0
Math,10,1160,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1161,rf,0.12441845317041506,0.09510383861194951,0.20298339003226462,0,0,0
Math,10,1162,rf,0.019949899254784006,0.008518930730747684,0.05395802498471572,0,0,0
Math,10,1163,rf,0.019949899254784006,0.008518930730747684,0.05395802498471572,0,0,0
Math,10,1164,rf,0.12187931170331148,0.006313131313131313,0.11842203201110421,0,0,0
Math,10,1165,rf,0.12388199751641074,0.0,0.12747955551543388,0,0,0
Math,10,1166,rf,0.11153348571925975,0.001851851851851852,0.09811718780394069,0,0,0
Math,10,1167,rf,0.11408743677593312,0.0,0.09650739071486712,0,0,0
Math,10,1168,rf,0.13539523475923784,0.0050411522633744855,0.11258566246157226,0,0,0
Math,10,1169,rf,0.11683617632025628,0.03690517213331048,0.11328245819287328,0,0,0
Math,10,117,rf,0.11223062459459106,0.03305931627832373,0.23757989821357006,0,0,0
Math,10,1170,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,0,0
Math,10,1171,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1172,rf,0.0,0.09140497469015124,0.05154574859750463,0,0,0
Math,10,1173,rf,0.13533956538559072,0.08524886001865367,0.05259990704688443,0,0,0
Math,10,1174,rf,0.008156966490299823,0.08773133620050244,0.04171633968174207,0,0,0
Math,10,1175,rf,0.003446115288220551,0.10156086937066244,0.02213868368976769,0,0,0
Math,10,1176,rf,0.0014619883040935672,0.0874196525626399,0.025706084642441115,0,0,0
Math,10,1177,rf,0.0060420997920997924,0.07807641688683736,0.03404743746674567,0,0,0
Math,10,1178,rf,0.0,0.08167628073702687,0.0493137048703075,0,1,0
Math,10,1179,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,118,rf,0.06205706927539503,0.04132863207827944,0.1732836768478074,1,0,0
Math,10,1180,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,1181,rf,0.08672035967950355,0.006120592517651341,0.05239363927125246,0,0,0
Math,10,1182,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,0,0
Math,10,1183,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1184,rf,0.0,0.09140497469015124,0.05154574859750463,0,0,0
Math,10,1185,rf,0.13533956538559072,0.08524886001865367,0.05259990704688443,0,0,0
Math,10,1186,rf,0.008156966490299823,0.08773133620050244,0.04171633968174207,0,0,0
Math,10,1187,rf,0.003446115288220551,0.10156086937066244,0.02213868368976769,0,0,0
Math,10,1188,rf,0.0014619883040935672,0.0874196525626399,0.025706084642441115,0,0,0
Math,10,1189,rf,0.0060420997920997924,0.07807641688683736,0.03404743746674567,0,0,0
Math,10,119,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,0,0
Math,10,1190,rf,0.0,0.08167628073702687,0.0493137048703075,0,1,0
Math,10,1191,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,1192,rf,0.10334377675279614,0.06146316732926343,0.09080659806406526,0,0,0
Math,10,1193,rf,0.039336073184963224,0.033742812421262425,0.09086312942616034,0,0,0
Math,10,1194,rf,0.04378076756816371,0.03907807949219386,0.09695046256106593,0,0,0
Math,10,1195,rf,0.036688937910790975,0.06476473141181223,0.08702383242360542,0,0,0
Math,10,1196,rf,0.02625328462088444,0.012109412847992563,0.15295057169804716,0,0,0
Math,10,1197,rf,0.12069769679312808,0.05345854117389819,0.2850408182749723,0,0,0
Math,10,1198,rf,0.004697026253577204,0.57854355956915,0.007142857142857142,0,1,1
Math,10,1199,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,12,rf,0.048940158578863226,0.08697321812518904,0.11463518344719976,0,0,0
Math,10,120,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,0,0
Math,10,1200,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,1201,rf,0.12069769679312808,0.05345854117389819,0.2850408182749723,0,0,1
Math,10,1202,rf,0.004697026253577204,0.57854355956915,0.007142857142857142,0,1,1
Math,10,1203,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,1204,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,1205,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,1206,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,1207,rf,0.12069769679312808,0.05345854117389819,0.2850408182749723,0,0,1
Math,10,1208,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,1209,rf,0.0524508077207448,0.45123270354882056,0.0945047546264502,0,1,1
Math,10,121,rf,0.16288137303232003,0.019610538326477113,0.03422202437777111,0,0,0
Math,10,1210,rf,0.12069769679312808,0.05345854117389819,0.2850408182749723,0,0,1
Math,10,1211,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1212,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,1,0
Math,10,1213,rf,0.13412768969831246,0.16137067405385333,0.2015211505835694,0,1,0
Math,10,1214,rf,0.20788214176855802,0.05588363928014592,0.2167755431752556,0,1,0
Math,10,1215,rf,0.10531386441362617,0.2728713507805771,0.21376187248572193,0,1,0
Math,10,1216,rf,0.19446861913817723,0.06401828408605835,0.19982900669879583,0,1,0
Math,10,1217,rf,0.29306504699342784,0.0974213387715805,0.22412223936105502,1,0,0
Math,10,1218,rf,0.29306504699342784,0.0974213387715805,0.22412223936105502,1,0,0
Math,10,1219,rf,0.029066534899930614,0.09643605990625166,0.04827263500137015,0,0,0
Math,10,122,rf,0.20488177715586672,0.003739283900216197,0.03878555669650254,0,0,0
Math,10,1220,rf,0.12109727630050084,0.010065243911280318,0.17589089936991195,0,0,1
Math,10,1221,rf,0.3585478769166396,0.006936031988443159,0.15475076473875995,0,0,1
Math,10,1222,rf,0.02815473235317725,0.10182169793532048,0.09023612851837719,0,0,0
Math,10,1223,rf,0.08614346533454596,0.105830080897716,0.1199697344905537,0,0,0
Math,10,1224,rf,0.28214952476112276,0.022243658586498197,0.34727409620730243,1,0,0
Math,10,1225,rf,0.030859863880575752,0.10070170165036939,0.09024570287214682,0,0,0
Math,10,1226,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,0,0
Math,10,1227,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1228,rf,0.12441845317041506,0.09510383861194951,0.20298339003226462,0,0,0
Math,10,1229,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,0
Math,10,123,rf,0.4492876805438644,0.002689571085797501,0.06800633591728177,1,0,0
Math,10,1230,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,0
Math,10,1231,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,0,0
Math,10,1232,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1233,rf,0.4520234382345066,0.007466134927440909,0.048353051801327665,0,0,0
Math,10,1234,rf,0.4551493262708805,0.007466134927440909,0.028721039930279062,0,0,0
Math,10,1235,rf,0.44951488858776134,0.00931798677929276,0.0186666921041921,0,0,0
Math,10,1236,rf,0.44951488858776134,0.007466134927440909,0.02204000544752044,0,0,0
Math,10,1237,rf,0.29306504699342784,0.0974213387715805,0.22412223936105502,0,0,1
Math,10,1238,rf,0.29306504699342784,0.0974213387715805,0.22412223936105502,0,0,1
Math,10,1239,rf,0.029066534899930614,0.09643605990625166,0.04827263500137015,0,0,0
Math,10,124,rf,0.17316759528473716,0.015859560355614297,0.051787818792967524,0,0,0
Math,10,1240,rf,0.12109727630050084,0.010065243911280318,0.17589089936991195,0,0,0
Math,10,1241,rf,0.3585478769166396,0.006936031988443159,0.15475076473875995,0,0,1
Math,10,1242,rf,0.02815473235317725,0.10182169793532048,0.09023612851837719,0,0,1
Math,10,1243,rf,0.08614346533454596,0.105830080897716,0.1199697344905537,1,0,0
Math,10,1244,rf,0.28214952476112276,0.022243658586498197,0.34727409620730243,0,0,1
Math,10,1245,rf,0.030859863880575752,0.10070170165036939,0.09024570287214682,0,0,1
Math,10,1246,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1247,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1248,rf,0.12441845317041506,0.09510383861194951,0.20298339003226462,0,0,0
Math,10,1249,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,0
Math,10,125,rf,0.18897211530158814,0.01752256541989711,0.0639230600948755,0,0,0
Math,10,1250,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,0
Math,10,1251,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,0
Math,10,1252,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,0
Math,10,1253,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1254,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1255,rf,0.0,0.005478395061728395,0.07248363208914849,0,0,0
Math,10,1256,rf,0.0016339869281045752,0.004320987654320988,0.07030801852859817,0,0,0
Math,10,1257,rf,0.0,0.009039648622981957,0.07049950510502151,0,0,0
Math,10,1258,rf,0.0,0.005478395061728395,0.07031729277003138,0,0,0
Math,10,1259,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,126,rf,0.2763954389294587,0.008653477852508426,0.10065730049029908,0,0,0
Math,10,1260,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1261,rf,0.007028992520774068,0.004848761209910322,0.004456018518518518,0,0,0
Math,10,1262,rf,0.0073361953477043,0.004521963824289406,0.006293168087754928,0,0,0
Math,10,1263,rf,0.0036091264854773274,0.009953224647707091,0.0007716049382716049,0,0,0
Math,10,1264,rf,0.0048717527481035895,0.004763509718009213,0.002694681861348528,0,0,0
Math,10,1265,rf,0.09547612396031203,0.03243959416604656,0.21289817911046727,0,0,0
Math,10,1266,rf,0.09946820076610058,0.021444223795676197,0.1972503139198256,0,0,0
Math,10,1267,rf,0.08850968900890727,0.023296075647528044,0.19680027323785032,0,0,0
Math,10,1268,rf,0.08764350023949269,0.03070348305493546,0.19997071645873987,0,0,0
Math,10,1269,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,1
Math,10,127,rf,0.18403779945190435,0.00954010464493232,0.03909565827981844,0,0,0
Math,10,1270,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1271,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,0
Math,10,1272,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,0
Math,10,1273,rf,0.04797188232650189,0.0028472222222222223,0.05641155205502689,0,0,1
Math,10,1274,rf,0.050561281655031654,0.0011111111111111111,0.04176678709776194,1,0,0
Math,10,1275,rf,0.046281527375277375,0.0011111111111111111,0.03428666368133036,1,0,0
Math,10,1276,rf,0.04826565435940435,0.00257201646090535,0.04700406973206975,0,0,0
Math,10,1277,rf,0.08461896840226864,0.028216036442401823,0.20145117445869967,1,0,0
Math,10,1278,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,1
Math,10,1279,rf,0.0791056981102427,0.03804387031069825,0.2112812640928475,0,0,1
Math,10,128,rf,0.1385458411478753,0.29535370326879984,0.10790522608660061,0,0,0
Math,10,1280,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,1
Math,10,1281,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,1,0
Math,10,1282,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,0,1
Math,10,1283,rf,0.039488321951726094,0.31208489183300303,0.29474591362580255,0,0,1
Math,10,1284,rf,0.08746156455028119,0.19545316723084832,0.28880148550519674,0,0,1
