Mutant,com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIdentityAssignments],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignToExtern],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testGlobal],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIssue297c],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIssue297e],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIssue297h],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIssue297b],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIssue297d],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIssue297f],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIssue297g],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testInnerFunctions],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testInnerFunctions2],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIssue297a],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testSelfReAssignment],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignmentOp],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testDeadPartiallyWithinTheExpression],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testMutipleDeadAssignmentsButAlivePartiallyWithinTheExpression],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignmentOpUsedAsLhs],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testSelfIncrement],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testBug8730257],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignmentInReturn],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testParameters],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testSimple],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignmentOpChain],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testInExpression],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testDeadIncrement],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignmentInArgs],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignAndReadInCondition],com.google.javascript.jscomp.CommandLineRunnerTest[testCheckUndefinedProperties2],com.google.javascript.jscomp.CommandLineRunnerTest[testDebugFlag2],com.google.javascript.jscomp.CommandLineRunnerTest[testCheckUndefinedProperties3],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testMultiPaths],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testUsedAsConditionsInSwitchStatements],com.google.javascript.jscomp.CommandLineRunnerTest[testBooleanFlag2],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignmentSamples],com.google.javascript.jscomp.CommandLineRunnerTest[testPrintAstFlag],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignmentChain],com.google.javascript.jscomp.CommandLineRunnerTest[testTypeCheckingOnWithVerbose],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testDeadButAlivePartiallyWithinTheExpression],com.google.javascript.jscomp.CommandLineRunnerTest[testIssue297],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIncrementalReassignmentInForLoops],com.google.javascript.jscomp.CommandLineRunnerTest[testSourceMapExpansion3],com.google.javascript.jscomp.CommandLineRunnerTest[testTypeCheckingOffByDefault],com.google.javascript.jscomp.CommandLineRunnerTest[testIssue115],com.google.javascript.jscomp.CommandLineRunnerTest[testDebugFlag4],com.google.javascript.jscomp.CommandLineRunnerTest[testDefineFlag],com.google.javascript.jscomp.CommandLineRunnerTest[testScriptStrictModeNoWarning],com.google.javascript.jscomp.CommandLineRunnerTest[testQuietMode],com.google.javascript.jscomp.CommandLineRunnerTest[testSourcePruningOn6],com.google.javascript.jscomp.CommandLineRunnerTest[testSourcePruningOn4],com.google.javascript.jscomp.CommandLineRunnerTest[testSourcePruningOn3],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testErrorHandling],com.google.javascript.jscomp.CommandLineRunnerTest[testTypeCheckOverride2],com.google.javascript.jscomp.CommandLineRunnerTest[testBooleanFlag1],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testNestedReassignments],com.google.javascript.jscomp.CommandLineRunnerTest[testFunctionStrictModeNoWarning],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testUsedAsConditions],com.google.javascript.jscomp.CommandLineRunnerTest[testDebugFlag3],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testAssignmentOpUsedAsCondition],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testIncDecInSubExpressions],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testLoops],com.google.javascript.jscomp.DeadAssignmentsEliminationTest[testDeadVarDeclarations],com.google.javascript.jscomp.DeadAssignmentsElimination_ESTest[test1],com.google.javascript.jscomp.CommandLineRunnerTest[testSourceSortingOn],com.google.javascript.jscomp.CommandLineRunnerTest[testDefineFlag2],com.google.javascript.jscomp.CommandLineRunnerTest[testDefineFlag3],com.google.javascript.jscomp.CommandLineRunnerTest[testCheckSymbolsOverrideForVerbose],com.google.javascript.jscomp.CommandLineRunnerTest[testDebugFlag1],com.google.javascript.jscomp.CommandLineRunnerTest[testSourceMapExpansion2],com.google.javascript.jscomp.CommandLineRunnerTest[testStarModuleManifest],com.google.javascript.jscomp.CommandLineRunnerTest[testCheckSymbolsOffForDefault],com.google.javascript.jscomp.CommandLineRunnerTest[testVersionFlag],com.google.javascript.jscomp.CommandLineRunnerTest[testSourceMapExpansion1],com.google.javascript.jscomp.CommandLineRunnerTest[testSourceMapFormat1],com.google.javascript.jscomp.CommandLineRunnerTest[testTypeCheckOverride1],com.google.javascript.jscomp.CommandLineRunnerTest[testExternsLifting1],com.google.javascript.jscomp.CommandLineRunnerTest[testSourcePruningOn2],com.google.javascript.jscomp.CommandLineRunnerTest[testChainModuleManifest],com.google.javascript.jscomp.CommandLineRunnerTest[testCharSetExpansion],com.google.javascript.jscomp.CommandLineRunnerTest[testProcessClosurePrimitives],com.google.javascript.jscomp.CommandLineRunnerTest[testForwardDeclareDroppedTypes],com.google.javascript.jscomp.CommandLineRunnerTest[testExternsLifting2],com.google.javascript.jscomp.CommandLineRunnerTest[testIssue81],com.google.javascript.jscomp.CommandLineRunnerTest[testSourcePruningOn1],com.google.javascript.jscomp.DeadAssignmentsElimination_ESTest[test0],Total,Equiv?
110,EXC,EXC, ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , , ,EXC,EXC, ,EXC, ,EXC, ,EXC,FAIL,EXC, , ,PASS, , , , , , , ,EXC, , ,EXC, ,EXC, ,EXC,EXC,EXC,EXC, , , , , , , , , , , , , , , , , , , , , , , ,40,
111,EXC,PASS, ,EXC,EXC,PASS,EXC,EXC,EXC,PASS,EXC, ,PASS,EXC,EXC,PASS,EXC,FAIL,EXC,PASS,EXC,EXC,EXC,EXC,EXC,PASS,EXC,EXC, , , ,EXC,EXC, ,EXC, ,EXC, ,EXC,PASS,PASS, , ,PASS, , , , , , , ,EXC, , ,EXC, ,EXC, ,EXC,PASS,EXC,PASS, , , , , , , , , , , , , , , , , , , , , , , ,29,
112,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,EXC,PASS,PASS,PASS,FAIL,FAIL,EXC,PASS,PASS, , , ,PASS,PASS, ,EXC, ,FAIL, ,PASS,PASS,PASS, , ,PASS, , , , , , , ,PASS, , ,FAIL, ,PASS, ,EXC,EXC,EXC,PASS, , , , , , , , , , , , , , , , , , , , , , , ,11,
113,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL,PASS,PASS,PASS, , , ,PASS,PASS, ,PASS, ,FAIL, ,PASS,PASS,PASS, , ,PASS, , , , , , , ,PASS, , ,FAIL, ,PASS, ,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , , , , , , , , ,5,
114,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EXC,PASS,PASS,PASS,PASS,PASS,EXC,PASS,PASS, , , ,PASS,PASS, ,EXC, ,PASS, ,PASS,PASS,PASS, , ,PASS, , , , , , , ,PASS, , ,EXC, ,PASS, ,EXC,EXC,EXC,PASS, , , , , , , , , , , , , , , , , , , , , , , ,7,
115,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL, ,PASS,PASS, , , ,TIME,PASS, ,PASS, ,FAIL, ,PASS,PASS,PASS, , ,PASS, , , , , , , ,PASS, , ,FAIL, ,PASS, ,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , , , , , , , , ,6,
116,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EXC,EXC, ,PASS,PASS, , , ,PASS,PASS, ,PASS, ,EXC, ,PASS,PASS,PASS, , ,PASS, , , , , , , ,PASS, , ,EXC, ,PASS, ,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , , , , , , , , ,4,
117,EXC,EXC, ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , , ,EXC,EXC, ,EXC, ,EXC, ,EXC,FAIL,EXC, , ,PASS, , , , , , , ,EXC, , ,EXC, ,EXC, ,EXC,EXC,EXC,EXC, , , , , , , , , , , , , , , , , , , , , , , ,40,
118,FAIL,PASS, ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,PASS,FAIL, ,PASS,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, , , ,FAIL,FAIL, ,FAIL, ,FAIL, ,FAIL,PASS,PASS, , ,PASS, , , , , , , ,FAIL, , ,FAIL, ,FAIL, ,FAIL,PASS,FAIL,PASS, , , , , , , , , , , , , , , , , , , , , , , ,30,
119,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, , , ,PASS,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, , ,PASS, , , , , , , ,PASS, , ,PASS, ,EXC, ,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , , , , , , , , ,1,
12,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EXC,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EXC,PASS,PASS,PASS,PASS,PASS, ,PASS,FAIL,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,EXC, ,PASS,PASS,FAIL, , , , , , ,PASS,FAIL,PASS,PASS,FAIL,PASS,FAIL,PASS,PASS,PASS,PASS, , , , , ,PASS, , , , , , ,PASS, , , , , ,PASS, , , , ,8,
120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,
121,FAIL,PASS, ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,PASS,FAIL, ,PASS,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, , , ,FAIL,FAIL, ,FAIL, ,FAIL, ,FAIL,PASS,PASS, , ,PASS, , , , , , , ,FAIL, , ,FAIL, ,FAIL, ,FAIL,PASS,FAIL,PASS, , , , , , , , , , , , , , , , , , , , , , , ,30,
122,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, , , ,PASS,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, , ,PASS, , , , , , , ,PASS, , ,PASS, ,PASS, ,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , , , , , , , , ,0,
123,FAIL,PASS, ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,PASS,FAIL, ,PASS,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, , , ,FAIL,FAIL, ,FAIL, ,FAIL, ,FAIL,PASS,PASS, , ,PASS, , , , , , , ,FAIL, , ,FAIL, ,FAIL, ,FAIL,PASS,FAIL,PASS, , , , , , , , , , , , , , , , , , , , , , , ,30,
124,PASS,EXC, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, , , ,PASS,PASS, ,PASS, ,PASS, ,PASS,PASS,EXC, , ,PASS, , , , , , , ,PASS, , ,EXC, ,PASS, ,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , , , , , , , , ,3,
125, ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC, , ,PASS, , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,
126,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , , ,EXC,EXC, ,EXC, ,EXC, ,EXC,FAIL, , , , , , , , , , , ,EXC, , ,EXC, ,EXC, ,EXC,EXC,EXC,EXC, , , , , , , , , , , , , , , , , , , , , , , ,38,
127,PASS, , ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, , , ,PASS,PASS, ,PASS, ,PASS, ,PASS,PASS, , , , , , , , , , , ,PASS, , ,PASS, ,PASS, ,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , , , , , , , , ,0,
