projectId,bugId,mutantId,classifier,probEq,probTr,probDm,isEq,isTr,isDm
Lang,1,109,rf,0.042533596807343116,0.10060094492705154,0.0725441420023262,0,0,0
Lang,1,1090,rf,0.09054303308555828,0.09654324672844128,0.24810322849821423,0,0,0
Lang,1,1091,rf,0.14975764478307707,0.19559295610562943,0.15249581967629172,0,0,0
Lang,1,1092,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,0
Lang,1,1093,rf,0.12093590186891194,0.11756469518492363,0.303420460696526,0,0,0
Lang,1,1094,rf,0.12651080702307257,0.11441445780816606,0.2744833696557045,0,0,1
Lang,1,1095,rf,0.16696505918325322,0.2281120908763968,0.19785800215053595,0,0,1
Lang,1,1096,rf,0.16213602705164684,0.2569121502147137,0.1988191805311651,0,0,1
Lang,1,1097,rf,0.06328721407385203,0.3016592934648863,0.11206301842652361,0,0,0
Lang,1,1098,rf,0.03919466366607761,0.3516448926555744,0.07079787446722936,0,0,0
Lang,1,1099,rf,0.09508352789990399,0.31096266928161626,0.14778171400269835,0,0,0
Lang,1,11,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,0,1
Lang,1,110,rf,0.026246653018088328,0.08551077218600668,0.08311480265861025,0,0,0
Lang,1,1100,rf,0.5788825826232585,0.09740411453001485,0.15124865813086352,1,0,0
Lang,1,1101,rf,0.23880954010278246,0.25511665192775923,0.1512785798366856,0,0,0
Lang,1,1102,rf,0.07151181769307957,0.27353455688608963,0.19059611971200885,0,0,1
Lang,1,1103,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,0
Lang,1,1104,rf,0.16213602705164684,0.2569121502147137,0.1988191805311651,0,0,0
Lang,1,1105,rf,0.06328721407385203,0.3016592934648863,0.11206301842652361,0,0,0
Lang,1,1106,rf,0.03919466366607761,0.3516448926555744,0.07079787446722936,0,0,0
Lang,1,1107,rf,0.09508352789990399,0.31096266928161626,0.14778171400269835,0,0,0
Lang,1,1108,rf,0.5788825826232585,0.09740411453001485,0.15124865813086352,1,0,0
Lang,1,1109,rf,0.23880954010278246,0.25511665192775923,0.1512785798366856,0,0,0
Lang,1,111,rf,0.05377960656787322,0.008288327709997262,0.1324312499181678,0,0,0
Lang,1,1110,rf,0.07151181769307957,0.27353455688608963,0.19059611971200885,0,0,0
Lang,1,1111,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,0
Lang,1,1112,rf,0.08138348612424712,0.13822222771082318,0.34985193013009275,0,0,1
Lang,1,1113,rf,0.16213602705164684,0.2569121502147137,0.1988191805311651,0,0,1
Lang,1,1114,rf,0.06328721407385203,0.3016592934648863,0.11206301842652361,0,0,1
Lang,1,1115,rf,0.03919466366607761,0.3516448926555744,0.07079787446722936,0,0,1
Lang,1,1116,rf,0.09508352789990399,0.31096266928161626,0.14778171400269835,0,0,1
Lang,1,1117,rf,0.5788825826232585,0.09740411453001485,0.15124865813086352,1,0,0
Lang,1,1118,rf,0.23880954010278246,0.25511665192775923,0.1512785798366856,0,0,1
Lang,1,1119,rf,0.07151181769307957,0.27353455688608963,0.19059611971200885,0,0,1
Lang,1,112,rf,0.37071280980026455,0.003102814361315976,0.15893440408654944,0,0,0
Lang,1,1120,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,1
Lang,1,1121,rf,0.16213602705164684,0.2569121502147137,0.1988191805311651,0,0,1
Lang,1,1122,rf,0.06328721407385203,0.3016592934648863,0.11206301842652361,0,0,0
Lang,1,1123,rf,0.03919466366607761,0.3516448926555744,0.07079787446722936,0,0,0
Lang,1,1124,rf,0.09508352789990399,0.31096266928161626,0.14778171400269835,0,0,0
Lang,1,1125,rf,0.5788825826232585,0.09740411453001485,0.15124865813086352,1,0,0
Lang,1,1126,rf,0.23880954010278246,0.25511665192775923,0.1512785798366856,0,0,0
Lang,1,1127,rf,0.07151181769307957,0.27353455688608963,0.19059611971200885,0,0,1
Lang,1,1128,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,0
Lang,1,1129,rf,0.0,0.0,0.09193468976527498,0,0,1
Lang,1,113,rf,0.08930613452082764,0.0022646917559519916,0.1762267942156859,0,0,0
Lang,1,1130,rf,0.16213602705164684,0.2569121502147137,0.1988191805311651,1,0,0
Lang,1,1131,rf,0.06328721407385203,0.3016592934648863,0.11206301842652361,0,0,1
Lang,1,1132,rf,0.03919466366607761,0.3516448926555744,0.07079787446722936,0,0,1
Lang,1,1133,rf,0.09508352789990399,0.31096266928161626,0.14778171400269835,0,0,1
Lang,1,1134,rf,0.5788825826232585,0.09740411453001485,0.15124865813086352,1,0,0
Lang,1,1135,rf,0.23880954010278246,0.25511665192775923,0.1512785798366856,0,0,1
Lang,1,1136,rf,0.07151181769307957,0.27353455688608963,0.19059611971200885,1,0,0
Lang,1,1137,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,1
Lang,1,1138,rf,0.16213602705164684,0.2569121502147137,0.1988191805311651,0,0,1
Lang,1,1139,rf,0.06328721407385203,0.3016592934648863,0.11206301842652361,0,0,0
Lang,1,114,rf,0.24399581070900078,0.0860470889107342,0.09950097344130263,0,0,0
Lang,1,1140,rf,0.03919466366607761,0.3516448926555744,0.07079787446722936,0,0,0
Lang,1,1141,rf,0.09508352789990399,0.31096266928161626,0.14778171400269835,0,0,0
Lang,1,1142,rf,0.5788825826232585,0.09740411453001485,0.15124865813086352,1,0,0
Lang,1,1143,rf,0.23880954010278246,0.25511665192775923,0.1512785798366856,0,0,0
Lang,1,1144,rf,0.07151181769307957,0.27353455688608963,0.19059611971200885,0,0,1
Lang,1,1145,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,0
Lang,1,1146,rf,0.12093590186891194,0.11756469518492363,0.303420460696526,0,0,0
Lang,1,1147,rf,0.16213602705164684,0.2569121502147137,0.1988191805311651,1,0,0
Lang,1,1148,rf,0.06328721407385203,0.3016592934648863,0.11206301842652361,0,0,1
Lang,1,1149,rf,0.03919466366607761,0.3516448926555744,0.07079787446722936,0,0,1
Lang,1,115,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,1,0,0
Lang,1,1150,rf,0.09508352789990399,0.31096266928161626,0.14778171400269835,0,0,1
Lang,1,1151,rf,0.5788825826232585,0.09740411453001485,0.15124865813086352,1,0,0
Lang,1,1152,rf,0.23880954010278246,0.25511665192775923,0.1512785798366856,0,0,1
Lang,1,1153,rf,0.07151181769307957,0.27353455688608963,0.19059611971200885,1,0,0
Lang,1,1154,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,1
Lang,1,1155,rf,0.16213602705164684,0.2569121502147137,0.1988191805311651,0,0,1
Lang,1,1156,rf,0.06328721407385203,0.3016592934648863,0.11206301842652361,0,0,0
Lang,1,1157,rf,0.03919466366607761,0.3516448926555744,0.07079787446722936,0,0,0
Lang,1,1158,rf,0.09508352789990399,0.31096266928161626,0.14778171400269835,0,0,1
Lang,1,1159,rf,0.5788825826232585,0.09740411453001485,0.15124865813086352,1,0,0
Lang,1,116,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,1,0,0
Lang,1,1160,rf,0.23880954010278246,0.25511665192775923,0.1512785798366856,0,0,1
Lang,1,1161,rf,0.07151181769307957,0.27353455688608963,0.19059611971200885,0,0,1
Lang,1,1162,rf,0.04896746567051233,0.30515624338939673,0.26610982512836856,0,0,1
Lang,1,1163,rf,0.12093590186891194,0.11756469518492363,0.303420460696526,0,0,1
Lang,1,1164,rf,0.12651080702307257,0.11441445780816606,0.2744833696557045,0,0,1
Lang,1,1165,rf,0.16696505918325322,0.2281120908763968,0.19785800215053595,0,0,1
Lang,1,1166,rf,0.0853952626713965,0.25669171352088166,0.3185360036580731,0,0,1
Lang,1,1167,rf,0.10570705541533218,0.12194424787464768,0.24915502608253895,0,0,0
Lang,1,1168,rf,0.07621721645638804,0.004150964331703188,0.33738006699551926,0,0,1
Lang,1,1169,rf,0.10614086709919414,0.6258521159871435,0.2578269511385959,0,1,1
Lang,1,117,rf,0.03560833082642876,0.0,0.47179988367792114,0,0,1
Lang,1,1170,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,0,1
Lang,1,1171,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,1,0
Lang,1,1172,rf,0.8717874096860592,0.020013576514504177,0.09512514926380553,1,0,0
Lang,1,1173,rf,0.07604191000935955,0.6986131735173078,0.08964841349406683,0,1,0
Lang,1,1174,rf,0.012045719890427445,0.11534462400117586,0.2481079562704879,0,0,0
Lang,1,1175,rf,0.0015602802734674519,0.06152147276037493,0.23643275450829437,0,0,0
Lang,1,1176,rf,0.0010792797924669706,0.12933272382054212,0.22242017827945096,0,0,0
Lang,1,1177,rf,0.011309819672152605,0.03138356345061406,0.24879485683099153,0,0,0
Lang,1,1178,rf,0.0030775809397042882,0.8127334171952451,0.046285354421661234,0,1,0
Lang,1,1179,rf,0.0853952626713965,0.25669171352088166,0.3185360036580731,0,0,0
Lang,1,118,rf,0.8717874096860592,0.020013576514504177,0.09512514926380553,1,0,0
Lang,1,1180,rf,0.10570705541533218,0.12194424787464768,0.24915502608253895,0,0,0
Lang,1,1181,rf,0.07621721645638804,0.004150964331703188,0.33738006699551926,0,0,0
Lang,1,1182,rf,0.10614086709919414,0.6258521159871435,0.2578269511385959,0,0,0
Lang,1,1183,rf,0.05650768204181264,0.0,0.3478929576757861,0,0,0
Lang,1,1184,rf,0.0853952626713965,0.25669171352088166,0.3185360036580731,0,1,0
Lang,1,1185,rf,0.10570705541533218,0.12194424787464768,0.24915502608253895,0,0,0
Lang,1,1186,rf,0.07621721645638804,0.004150964331703188,0.33738006699551926,0,0,0
Lang,1,1187,rf,0.10614086709919414,0.6258521159871435,0.2578269511385959,0,1,0
Lang,1,1188,rf,0.019878022226867336,0.500607127755769,0.10283241212008283,0,1,0
Lang,1,1189,rf,0.13626354539508578,0.22979380330145094,0.07512850321730366,0,0,0
Lang,1,119,rf,0.07604191000935955,0.6986131735173078,0.08964841349406683,0,0,0
Lang,1,1190,rf,0.20625931870523778,0.07702794866359298,0.40909936579636474,0,0,0
Lang,1,1191,rf,0.20625931870523778,0.07702794866359298,0.40909936579636474,0,0,0
Lang,1,1192,rf,0.20625931870523778,0.07702794866359298,0.40909936579636474,0,0,1
Lang,1,1193,rf,0.20625931870523778,0.07702794866359298,0.40909936579636474,0,0,0
Lang,1,1194,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,0,0
Lang,1,1195,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,1,0
Lang,1,1196,rf,0.11258969959937698,0.11517888190792913,0.17213627350828234,0,0,0
Lang,1,1197,rf,0.2875501706346138,0.056661219910712796,0.2213973978252789,0,0,0
Lang,1,1198,rf,0.7332680587862541,0.025351024409902168,0.15053218419117742,0,0,1
Lang,1,1199,rf,0.06203151783811958,0.0509138625357632,0.20974904627606805,0,0,0
Lang,1,12,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,0,1
Lang,1,120,rf,0.012045719890427445,0.11534462400117586,0.2481079562704879,0,0,1
Lang,1,1200,rf,0.2181533599163777,0.025921259737758034,0.15460951115992919,0,0,0
Lang,1,1201,rf,0.19625791500249568,0.13505731390961564,0.20439047334300878,0,0,0
Lang,1,1202,rf,0.15301795312218078,0.0842907017639305,0.18923255398485322,0,0,0
Lang,1,1203,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,0,0
Lang,1,1204,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,1,0
Lang,1,1205,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,0,0
Lang,1,1206,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,1,0
Lang,1,1207,rf,0.29213443170938436,0.13080382884363354,0.2609748359439815,0,1,0
Lang,1,1208,rf,0.29213443170938436,0.13080382884363354,0.2609748359439815,0,1,0
Lang,1,1209,rf,0.11339895772522815,0.14844336134210157,0.046534188285347666,0,1,0
Lang,1,121,rf,0.0015602802734674519,0.06152147276037493,0.23643275450829437,0,0,1
Lang,1,1210,rf,0.13624878750488248,0.10292120844375607,0.06030920553862578,0,1,0
Lang,1,1211,rf,0.1151567319805523,0.2330873622192472,0.05362556238439439,0,1,0
Lang,1,1212,rf,0.12713484607615275,0.16923614676931084,0.04779681454797393,0,1,0
Lang,1,1213,rf,0.09990618947523416,0.48614159323180384,0.14623217740024674,0,0,1
Lang,1,1214,rf,0.034153288227069686,0.4601577134532472,0.1137338945043324,0,0,0
Lang,1,1215,rf,0.01958878550778559,0.5190520392188848,0.09300494177370858,0,1,0
Lang,1,1216,rf,0.021096534401188246,0.5076523132048019,0.12498261763543944,0,1,0
Lang,1,1217,rf,0.3708826341641872,0.3579402875254003,0.17142009062278749,0,1,0
Lang,1,1218,rf,0.13494952933226015,0.41390598233426057,0.17897099763135146,0,0,0
Lang,1,1219,rf,0.04451155935799175,0.5395433636730629,0.13376890913631811,0,1,0
Lang,1,122,rf,0.0010792797924669706,0.12933272382054212,0.22242017827945096,0,0,1
Lang,1,1220,rf,0.006353494126998914,0.05229836268742237,0.11865252724866893,0,0,0
Lang,1,1221,rf,0.45680690714392497,0.08507496842863432,0.10662239419856981,0,0,0
Lang,1,1222,rf,0.9461255480735526,0.005672208730891528,0.042765588781820164,1,0,0
Lang,1,1223,rf,0.050734591904819014,0.049609375144752575,0.08303116039520463,0,0,0
Lang,1,1224,rf,0.12842340733450494,0.0056990958721162355,0.10012455243064221,1,0,0
Lang,1,1225,rf,0.5027794678086752,0.06071225557097007,0.10055723059478056,0,0,0
Lang,1,1226,rf,0.049704511545114106,0.005434240490722539,0.11908687116032118,1,0,0
Lang,1,1227,rf,0.01482549044072523,0.43676444436713613,0.07779318026072926,0,1,0
Lang,1,1228,rf,0.23323809247499916,0.4145597038960204,0.10562751233769362,0,1,0
Lang,1,1229,rf,0.08168374693833219,0.03818774862946566,0.18740890167439084,0,0,0
Lang,1,123,rf,0.011309819672152605,0.03138356345061406,0.24879485683099153,0,0,1
Lang,1,1230,rf,0.13755182922254078,0.21211064054730194,0.1986357178178143,1,0,0
Lang,1,1231,rf,0.09074839132243312,0.3118080323732532,0.12336804855935234,0,1,0
Lang,1,1232,rf,0.026343019210517432,0.2596392212085067,0.09494893759864553,0,1,0
Lang,1,1233,rf,0.04437046838942961,0.4319730727889969,0.11558763230685959,0,1,0
Lang,1,1234,rf,0.29213443170938436,0.13080382884363354,0.2609748359439815,0,0,0
Lang,1,1235,rf,0.29213443170938436,0.13080382884363354,0.2609748359439815,0,1,0
Lang,1,1236,rf,0.11339895772522815,0.14844336134210157,0.046534188285347666,0,0,0
Lang,1,1237,rf,0.13624878750488248,0.10292120844375607,0.06030920553862578,0,0,0
Lang,1,1238,rf,0.1151567319805523,0.2330873622192472,0.05362556238439439,0,1,0
Lang,1,1239,rf,0.12713484607615275,0.16923614676931084,0.04779681454797393,0,0,0
Lang,1,124,rf,0.0030775809397042882,0.8127334171952451,0.046285354421661234,0,0,0
Lang,1,1240,rf,0.006353494126998914,0.05229836268742237,0.11865252724866893,0,0,0
Lang,1,1241,rf,0.45680690714392497,0.08507496842863432,0.10662239419856981,0,0,0
Lang,1,1242,rf,0.9461255480735526,0.005672208730891528,0.042765588781820164,0,0,0
Lang,1,1243,rf,0.050734591904819014,0.049609375144752575,0.08303116039520463,0,0,0
Lang,1,1244,rf,0.12842340733450494,0.0056990958721162355,0.10012455243064221,1,0,0
Lang,1,1245,rf,0.5027794678086752,0.06071225557097007,0.10055723059478056,0,0,0
Lang,1,1246,rf,0.049704511545114106,0.005434240490722539,0.11908687116032118,0,0,0
Lang,1,1247,rf,0.01482549044072523,0.43676444436713613,0.07779318026072926,0,1,0
Lang,1,1248,rf,0.23323809247499916,0.4145597038960204,0.10562751233769362,0,0,0
Lang,1,1249,rf,0.08168374693833219,0.03818774862946566,0.18740890167439084,0,0,0
Lang,1,125,rf,0.03396698471313796,0.0008299269168834387,0.4001304891229985,0,0,1
Lang,1,1250,rf,0.13755182922254078,0.21211064054730194,0.1986357178178143,0,0,0
Lang,1,1251,rf,0.09074839132243312,0.3118080323732532,0.12336804855935234,0,1,0
Lang,1,1252,rf,0.026343019210517432,0.2596392212085067,0.09494893759864553,0,0,0
Lang,1,1253,rf,0.04437046838942961,0.4319730727889969,0.11558763230685959,0,1,0
Lang,1,1254,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,0,0
Lang,1,1255,rf,0.16105208053553952,0.40567186835285807,0.2049960753832489,0,1,0
Lang,1,1256,rf,0.15073684663807516,0.29836825635933967,0.05198400931495818,0,0,0
Lang,1,1257,rf,0.19143153124030013,0.26529660505603003,0.08337730050390163,0,0,0
Lang,1,1258,rf,0.12668883939873998,0.3799862091116435,0.08093261646303905,0,1,0
Lang,1,1259,rf,0.19080386414165465,0.31989303368013583,0.07127387482757437,0,0,0
Lang,1,126,rf,0.02815469955896121,0.07170496640101726,0.1422628578307672,0,0,0
Lang,1,1260,rf,0.003245837422038043,0.3700429054552891,0.07315607166643791,0,0,0
Lang,1,1261,rf,0.040771505788438696,0.17135925528578094,0.27886435977266466,0,0,0
Lang,1,1262,rf,0.34579789082888274,0.07233556439797033,0.20098122555907427,0,0,0
Lang,1,1263,rf,0.04613580653238624,0.18855092501450532,0.15401637438418142,0,0,1
Lang,1,1264,rf,0.13392109468273206,0.1050715101333103,0.26072097526351257,1,0,0
Lang,1,1265,rf,0.08092819795613054,0.4273330193041116,0.3012174295552588,0,0,1
Lang,1,1266,rf,0.021312330458962973,0.13356594311839085,0.19315565475001814,0,0,0
Lang,1,1267,rf,0.07621721645638804,0.004150964331703188,0.33738006699551926,0,0,1
Lang,1,1268,rf,0.10614086709919414,0.6258521159871435,0.2578269511385959,0,0,1
Lang,1,1269,rf,0.8717874096860592,0.020013576514504177,0.09512514926380553,1,0,0
Lang,1,127,rf,0.2151017504249449,0.0995731858701037,0.3584696550002422,0,0,1
Lang,1,1270,rf,0.07604191000935955,0.6986131735173078,0.08964841349406683,0,1,0
Lang,1,1271,rf,0.012045719890427445,0.11534462400117586,0.2481079562704879,0,0,0
Lang,1,1272,rf,0.0015602802734674519,0.06152147276037493,0.23643275450829437,0,0,0
Lang,1,1273,rf,0.0010792797924669706,0.12933272382054212,0.22242017827945096,0,0,0
Lang,1,1274,rf,0.011309819672152605,0.03138356345061406,0.24879485683099153,0,0,0
Lang,1,1275,rf,0.0030775809397042882,0.8127334171952451,0.046285354421661234,0,1,0
Lang,1,1276,rf,0.23634645841766153,0.036680229413224186,0.1322202896802593,0,0,1
Lang,1,1277,rf,0.2511681657050886,0.06006363234817812,0.0936192755050361,0,0,0
